ACES,BP,BPOF,DF,FS,FSOF,ID_P,RPW,RPWOF,TPW,W1S,W1SOF,WIS,NAME_P
2.3233585357666016,6.966438293457031,9.290708541870117,5.805062770843506,36.00835418701172,66.19874572753906,918,39.482025146484375,72.0055923461914,78.97058868408203,26.714557647705078,36.00835418701172,12.774005889892578,Teimuraz Gabashvili
2.8488471508026123,4.269763946533203,10.674074172973633,2.846521139144897,28.482479095458984,68.33695983886719,791,32.73834991455078,69.75723266601561,74.02660369873047,20.64980697631836,28.482479095458984,20.638214111328125,Andreas Seppi
5.938894748687744,2.5461630821228027,8.485750198364258,4.243481159210205,50.91566848754883,84.85931396484375,961,41.576026916503906,95.03720092773438,93.34043884277344,33.944774627685554,50.91566848754883,17.819379806518555,Guillermo Garcia-Lopez
1.0057780742645264,2.0066609382629395,8.023884773254395,1.0052366256713867,48.140869140625,65.19853973388672,672,26.08164978027344,77.23116302490234,65.20173645019531,30.090755462646484,48.140869140625,9.029272079467773,Fernando Verdasco
10.245723724365234,1.5759232044219968,5.515257835388184,0.7894769906997681,37.83351135253906,81.95392608642578,468,29.153564453125,76.4400634765625,79.58881378173828,29.950103759765625,37.83351135253906,20.485031127929688,Feliciano Lopez
1.4718899726867676,0.002555395010858773,4.415940284729004,2.9416697025299072,54.4227294921875,76.49176025390625,4010,27.95190048217773,80.90170288085938,67.67207336425781,32.361156463623054,54.4227294921875,7.358956336975098,Gilles Simon
1.2304999828338623,1.2269690036773682,6.1300249099731445,1.2263555526733398,39.2360725402832,63.7579460144043,1266,24.521564483642567,72.3333740234375,60.0823974609375,20.8508358001709,39.2360725402832,14.709997177124025,Sergiy Stakhovsky
1.3047633171081543,1.2994492053985596,3.896835803985596,2.598135471343994,28.57387351989746,48.05610656738281,650,18.18261909484864,63.61730194091797,41.57208251953125,14.297816276550293,28.57387351989746,9.091293334960938,Julien Benneteau
2.4521355628967285,1.2289869785308838,3.684106349945069,1.2286474704742432,42.91570281982422,62.5428352355957,4067,13.507197380065918,56.41969680786133,46.62475967407226,25.7525691986084,42.91570281982422,7.364797115325928,Fabio Fognini
3.677341938018799,4.901507377624512,8.580022811889647,2.452491283416748,53.93049240112305,79.6751480102539,75,25.748449325561523,56.41292190551758,74.77967834472656,35.546241760253906,53.93049240112305,13.484858512878418,Mikhail Youzhny
1.474761962890625,0.002346290973946452,5.88480281829834,0.0021689266432076693,27.96584129333496,54.44599533081055,875,23.540998458862305,77.9609603881836,48.56665420532226,16.195205688476562,27.96584129333496,8.830452919006348,Mischa Zverev
2.283639430999756,2.2826733589172363,3.8059704303741455,0.761562705039978,41.09329223632813,75.3241958618164,678,25.86819839477539,67.7208251953125,70.76261901855469,25.11719512939453,41.09329223632813,19.777151107788086,Philipp Kohlschreiber
4.565725326538086,2.2841429710388184,2.290305852890014,3.801537275314331,50.21051406860352,79.87657928466797,1035,16.75699234008789,60.8863754272461,64.68798065185547,32.71678924560547,50.21051406860352,15.214207649230955,Marcel Granollers
0.8919076919555664,1.7671329975128174,3.535790205001831,5.291558742523193,30.908832550048828,64.44508361816406,831,17.666685104370114,57.3902473449707,51.22711181640625,15.030362129211426,30.908832550048828,18.529151916503906,Tomas Berdych
3.8426361083984375,1.919499754905701,6.715943813323975,3.83776330947876,47.96800994873047,70.04725646972656,7043,23.99166679382324,70.04690551757811,66.21437072753906,30.70638656616211,47.96800994873047,11.516260147094727,Jeremy Chardy
0.0032352558337152004,6.487111568450928,11.679414749145508,3.892262935638428,55.79911422729492,71.39168548583984,838,33.749855041503906,66.212158203125,76.58755493164062,35.04022979736328,55.79911422729492,7.797457695007324,Daniel Gimeno-Traver
2.072973728179932,0.6943371891975403,8.275005340576174,2.759550809860229,37.25834655761719,57.95893096923828,4146,24.83916282653809,75.8636245727539,64.16102600097656,29.6608829498291,37.25834655761719,9.66097354888916,Lukas Rosol
0.0038166579324752092,2.172370433807373,4.708755493164063,1.813602089881897,40.52584838867188,65.86292266845703,673,26.77634048461914,68.02287292480469,66.94255065917969,26.414104461669922,40.52584838867188,13.75102710723877,David Ferrer
3.6793830394744873,0.004227729514241219,2.459437608718872,6.124049663543701,39.23912811279297,78.45286560058594,2123,19.627307891845703,71.11058807373047,63.76447296142578,29.4255485534668,39.23912811279297,14.711380004882812,Paolo Lorenzi
3.1539130210876465,2.3647236824035645,6.306410312652588,3.151679039001465,40.20855331420898,61.5090446472168,6691,26.79778480529785,70.15576934814453,69.37179565429689,30.742156982421875,40.20855331420898,11.83131504058838,Albert Ramos-Vinolas
6.574856758117676,1.7902168035507202,4.179774761199951,5.361951351165772,34.019176483154304,70.98482513427734,4061,24.4597225189209,68.60893249511719,70.39817810058594,26.85848045349121,34.019176483154304,19.0787410736084,Sam Querrey
1.3095132112503052,0.005553978495299815,5.1954851150512695,3.8916447162628174,42.82726287841797,66.202392578125,578,19.48636245727539,70.09498596191406,55.8492546081543,31.14874649047852,42.82726287841797,5.214141368865967,Nicolas Mahut
5.6951656341552725,1.426471471786499,7.117240905761719,0.7127583622932434,65.43364715576172,86.79112243652344,3492,33.43761444091797,93.1926727294922,89.63668060302734,44.81172180175781,65.43364715576172,11.386740684509276,Denis Istomin
12.26491641998291,0.002488903235644102,0.8239800333976746,3.2693271636962886,50.6412239074707,75.96648406982422,655,13.903027534484865,66.19290161132811,65.37619018554689,39.213951110839844,50.6412239074707,12.258822441101074,Ivo Karlovic
3.8124499320983887,1.521559476852417,4.566388130187988,0.7663777470588684,45.6551399230957,63.93526077270508,7295,22.074153900146484,67.73636627197266,63.92739868164063,31.959136962890625,45.6551399230957,9.893492698669434,Viktor Troicki
3.4899566173553467,1.1656409502029421,5.8070926666259775,4.643227577209473,25.599334716796875,62.74724578857422,563,22.081314086914066,68.53257751464844,58.11073684692383,19.772851943969727,25.599334716796875,16.256567001342773,Paul-Henri Mathieu
10.44343090057373,3.48172378540039,11.595691680908205,3.4801526069641118,78.87899017333984,142.65919494628906,6081,46.39663696289063,127.59800720214844,138.02244567871094,60.31337356567383,78.87899017333984,31.3120174407959,Robin Haase
2.011169195175171,0.01209304202347994,0.02862885221838951,1.0112522840499878,33.667346954345696,53.76213455200195,84,9.61015510559082,50.26127243041992,49.7577018737793,29.60380554199219,33.667346954345696,10.54374885559082,Tommy Robredo
3.4789943695068364,1.1689879894256592,12.752969741821287,3.4815421104431152,38.3355712890625,83.56985473632812,3996,39.45258331298828,97.4704818725586,84.74137878417969,22.08921432495117,38.3355712890625,23.1995792388916,Tobias Kamke
2.9416284561157227,0.7445822954177856,6.621607303619385,1.471554398536682,44.13714218139648,72.82290649414062,5961,18.42288398742676,64.75820922851561,64.03139495849611,30.896617889404297,44.13714218139648,14.711889266967773,Santiago Giraldo
1.9277235269546509,1.9220001697540283,4.803794860839844,0.008931796066462994,46.992897033691406,71.94020080566406,7806,23.996492385864247,69.08287048339844,70.99069213867188,33.56073760986328,46.992897033691406,13.431695938110352,Adrian Mannarino
4.4130682945251465,0.009913602843880652,0.01922666653990745,7.697194576263428,51.83656692504883,88.19583892822266,6458,9.986559867858887,54.112709045410156,64.01461029052734,37.493141174316406,51.83656692504883,16.53445053100586,Horacio Zeballos
0.010989936999976637,1.2367839813232422,4.918671607971191,4.897916316986084,46.58152389526367,73.5677719116211,1576,12.343107223510742,56.4791145324707,52.818214416503906,24.54366683959961,46.58152389526367,15.930810928344727,Dudi Sela
5.530430793762207,0.7932494878768921,3.1595404148101807,3.1669495105743413,62.185890197753906,89.00284576416016,4003,23.6450309753418,70.15078735351561,73.29761505126953,40.16608047485352,62.185890197753906,9.485279083251953,Dustin Brown
8.667148590087889,0.7952682375907898,3.9515888690948486,0.79620361328125,28.423419952392567,59.14240264892578,5127,21.302608489990234,67.78886413574219,64.64958190917969,23.67461585998535,28.423419952392567,19.67136573791504,Lukas Lacko
0.8222212791442871,3.2663276195526123,6.535218238830566,0.8191631436347961,57.97959518432617,75.9735107421875,3833,30.221548080444336,80.03530883789062,80.0527114868164,40.01720428466797,57.97959518432617,9.813959121704102,Simone Bolelli
6.079329013824463,3.039296865463257,6.8418030738830575,0.7720133066177368,35.79558563232422,60.16762161254883,7818,29.65020179748535,72.2687759399414,66.21405029296875,26.64899826049805,35.79558563232422,9.914278984069824,Joao Souza
1.3049838542938232,6.47473669052124,12.954684257507324,3.8917255401611333,47.98827362060547,71.39106750488281,7127,38.90117263793945,76.56549072265625,84.32520294189453,32.429805755615234,47.98827362060547,12.99421501159668,Thomaz Bellucci
4.562440872192383,3.8031857013702393,12.915206909179688,1.5238907337188718,39.573097229003906,66.98284912109375,11701,34.232295989990234,82.14827728271484,75.33306884765625,31.18071937561035,39.573097229003906,9.92005729675293,Marsel Ilhan
3.67248797416687,0.011342334561049938,1.2494055032730105,2.4556260108947754,40.48839950561523,71.16077423095703,1747,18.43700408935547,66.26003265380861,56.50251388549805,22.113407135009766,40.48839950561523,15.951753616333008,Andrea Arnaboldi
2.4828782081604004,2.458138465881348,4.927149772644043,0.01424127072095871,31.90213966369629,58.8897590637207,4009,25.7821044921875,67.48206329345703,52.84292602539063,18.439971923828125,31.90213966369629,8.618412017822267,Marcos Baghdatis
0.023870481178164482,2.3323001861572266,4.6678972244262695,0.014491742476820947,56.815696716308594,81.22076416015625,674,20.955421447753906,72.00067138671875,68.54351043701172,38.269630432128906,56.815696716308594,9.316746711730957,Richard Gasquet
1.1207584142684937,2.207616806030273,3.326129913330078,5.5154900550842285,40.849212646484375,64.07524108886719,6627,25.3908805847168,68.45594787597656,61.85367965698242,27.59740829467773,40.849212646484375,8.865124702453613,Donald Young
4.917747974395752,7.324376106262207,24.408864974975586,9.776782989501953,97.70335388183594,166.12808227539062,6848,78.13832092285156,178.32498168945312,185.62538146972656,70.84220886230469,97.70335388183594,36.64484024047852,Ernests Gulbis
11.368688583374025,0.772309422492981,3.062029838562012,4.549136161804199,38.86509704589844,62.4807014465332,11373,21.33786964416504,69.26154327392578,63.23163604736328,31.21463966369629,38.86509704589844,10.679117202758787,Evgeny Donskoy
8.270742416381836,1.3884384632110596,4.157654285430908,2.750850200653076,43.40251541137695,80.57976531982422,6101,31.02322769165039,82.0097427368164,80.65327453613281,31.02376365661621,43.40251541137695,18.602588653564453,Marin Cilic
1.1675760746002195,1.1804704666137695,1.2117269039154053,1.173162579536438,55.6876106262207,85.8818359375,935,15.21074104309082,60.49189376831055,61.6676139831543,31.35747337341309,55.6876106262207,15.09941291809082,Carlos Berlocq
2.8586349487304688,2.8485321998596187,9.244288444519043,0.7213057279586792,53.32546997070313,82.52448272705078,11923,31.320688247680664,73.36456298828125,77.60317993164062,36.9824447631836,53.32546997070313,9.30003261566162,Joao Sousa
0.007402224000543356,1.245297074317932,4.940244197845459,1.2362045049667358,45.39684295654297,79.64102935791016,3682,23.37632942199707,69.95018005371094,66.28654479980469,27.000991821289066,45.39684295654297,15.909219741821287,Flavio Cipolla
1.178057074546814,2.32647705078125,4.662424087524414,1.167661428451538,39.5245361328125,77.78533935546875,1569,27.87461853027344,83.56401062011719,75.49571990966797,29.06209754943848,39.5245361328125,18.55424690246582,Go Soeda
1.1297768354415894,2.209989309310913,5.526560306549072,2.21022891998291,35.36029815673828,58.545799255371094,9840,24.29752922058105,68.45030212402344,54.18680953979492,24.32338714599609,35.36029815673828,5.565898418426514,Ruben Bemelmans
16.684497833251953,0.6024044752120972,2.99503755569458,2.378725528717041,41.17079162597656,62.0410270690918,5837,15.551897048950195,64.4417724609375,63.260459899902344,36.96758270263672,41.17079162597656,10.740106582641602,John Isner
4.1913843154907235,1.793710470199585,3.59358549118042,2.9733924865722656,38.231849670410156,62.702919006347656,5129,22.0909423828125,59.124671936035156,57.34968948364258,23.91106605529785,38.231849670410156,11.344690322875975,Matthias Bachinger
7.366732120513916,0.01763107255101204,1.2600728273391724,7.3360328674316415,30.70516967773437,62.60344314575195,12043,22.106067657470703,71.13444519042969,57.73418045043945,24.554861068725586,30.70516967773437,11.072725296020508,Benoit Paire
3.9165198802948,5.180642604827881,11.653063774108887,0.019700651988387108,36.41743850708008,50.78108978271485,762,37.588645935058594,81.7073974609375,80.46590423583984,33.75343704223633,36.41743850708008,9.123819351196287,Yen-Hsun Lu
4.009854316711427,2.00963830947876,2.0411376953125,3.0050394535064697,37.17323684692383,61.29848098754883,854,22.107892990112305,63.28167724609375,57.29712677001953,25.11812973022461,37.17323684692383,10.070504188537598,Florian Mayer
0.027905156835913655,0.02301500178873539,0.06325887143611908,0.012344959191977978,41.46002197265625,66.31943511962889,9043,9.824946403503418,54.001953125,43.05757522583008,22.17112159729004,41.46002197265625,11.06078052520752,Mikhail Kukushkin
1.1596360206604004,4.64167070388794,17.357789993286133,2.323097944259644,58.01618576049805,81.24449157714844,1841,31.38616943359375,67.46170806884766,78.99112701416016,34.83382034301758,58.01618576049805,12.768836975097654,Pablo Andujar
